type,sub_type,text,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built
land,,"Approximately 24 acres of vacant land located just outside of Merrillan, offering direct access to nearby ATV trails and excellent recreational potential. The property features a mix of wooded and low-lying areas, creating strong wildlife habitat and making it well-suited for outdoor use. Conveniently located with easy access while still providing privacy and seclusion, this tract is ideal for those seeking a recreational getaway, or long-term land investment in Jackson County. The majority of the proprety is in the Village Boundary; 3.55 acres is unzoned.",75000.0,,,,,,,,
single_family,,"Beautiful multi-level home in the highly desirable Oakbridge subdivision! Ideally located on Madison's west side with quick, convenient access to the Beltline and all the shopping, dining, and amenities West Madison has to offer. Within walking distance to multiple parks! This well-maintained home offers a versatile floor plan with multiple living spaces to fit your needs. Enjoy outdoor living on the sun-filled deck overlooking a huge backyard, perfect for relaxing or entertaining. Tucked away on a quiet cul-de-sac, you'll appreciate the added privacy and peace of mind. Don't miss out!",424900.0,1940.0,,3.0,2.0,2.0,2.0,2.0,1978.0
single_family,,"Step back in time with this turn of the century farmhouse situated on approximately 68 acres, just 5 miles south of Hayward. Built in the early 1900s by the namesake of Shues Pond, featuring original maple floors, solid wood doors, and wide trim throughout. Main level includes kitchen with mix of original and newer cabinetry, a mudroom off the rear entry, one bedroom, half bath, and laundry in basement. Three additional bedrooms and full bath located upstairs. Open front porch ideal for enjoying summer breezes. The site was a former cranberry farm with several original outbuildings including a 32x54 pole building, 2 car garage, and barn with insulated workshop & wood stove, small log structure, and chicken coop. The land offers a mix of wooded and open acreage suitable for pasture, horses, hobby farm, or gardens. The setting would be difficult to replicate and includes a 10 acre private lake/pond and borders the National St. Croix Scenic Riverway. Truly a rare combination of history, acreage, and location!",449900.0,1389.0,2.0,4.0,2.0,2.0,2.0,2.0,1912.0
land,,"Look no further, 20+ acres of recreational land with option to build a home! just outside of Bloomfield. Wooded, buildable, has driveway currently. Close enough but far enough away. Weyauwega-Fremont School district. All buyers MUST be accompanied by Licensed agent. Please do not walk property without permission and appointment.",170000.0,,,,,,,,
single_family,,"Freshly updated and ready to enjoy! This 3-bedroom plus den/office, 2-bath bilevel home sits on one of Green Lake's most charming streets-Walker Ave-just steps from Big Green Lake, parks, restaurants, shopping, and boat launches. Featuring an open-concept kitchen and living area, beautifully redone bathrooms, and a spacious lower-level family room. Enjoy a huge backyard with mature trees, landscaping, and a large deck perfect for gatherings. A lower-level laundry adds everyday convenience. Move-in ready Green Lake gem! Being proudly offered for $359,000",359000.0,1536.0,,3.0,2.0,2.0,2.0,,1980.0
single_family,,"Make your vision come to life! This 1.5 story home features a large 2-car garage with a carport for extra parking, fully fenced yard and updated kitchen. Enjoy a beautifully remodeled kitchen with the convenience of main-level laundry added near the back door. No more trips to the basement. Bright living spaces, flexible layout and room to personalize. Schedule your showing today!",199000.0,1147.0,,3.0,2.0,1.0,1.0,2.0,1918.0
single_family,,"Gracefully perched on a scenic hilltop, this 3-bedroom, 2-bath year-round home captures breathtaking views of the ski hills of Mount Telemark and rests on 8 private acres in the highly sought-after Cable ski area. Inside, the living room is filled with natural light and offers incredible views of the surrounding countryside, complemented by a warm and inviting wood-burning fireplace. The main-level bedroom and full bath provide flexibility and convenience, while the upper-level primary suite serves as a peaceful retreat with a comfortable sitting/lounge area and its own wood-burning fireplace-perfect for unwinding after a day on the trails. The upper office is currently being used to accommodate overflow guests and could also be used as a library or as another private setting area. The lower-level family room area features a walkout to the outdoor sauna, creating an invigorating and exhilarating winter experience. Outdoors, enjoy the privacy and tranquility of the serene setting, complete with a detached pole shed with workshop, a charming chicken coop, and abundant space to explore, relax, and reconnect with nature. Just minutes away from all the area amenities including downtown Cable, Telemark Village, area ski trails and the Namekagon River canoe landing. This special property has the ideal blend of comfort, privacy, and Northwoods charm offering the rich history of the Cable ski and vacation area.",550000.0,2015.0,2.0,3.0,2.0,2.0,2.0,3.0,1972.0
single_family,,"A must see! Quality built new construction boasting: amazing open concept 4 bdrms 3 full baths, 3 car attached garage with floor drain, great room with 10-11 ft tall Crawford ceiling, stunning all stacked stone fireplace. Semi-Finished basement (rec rm, full bath, 1 bdrm). Kitchen dinette offers 9-10 ft tall trey ceiling, all painted white maple cabinetry with walk in food pantry, beautiful quartz counter top with range, refrigerator, microwave and dishwasher included. Open stair to lower level with egress window. Split bedroom design with master suite offering walk in closet & master bath. Covered front porch, 1st floor laundry, AC included. Convenient location. Listing Agent is affiliated with Builder/Seller Entity.",534900.0,2414.0,,4.0,3.0,3.0,3.0,3.0,2025.0
single_family,,"Estimated March completion. Attractive New Homes Made Attainable. Charming new floor plan on a cul-de-sac in a growing neighborhood. A welcoming front porch leads into an open living area connected to the kitchen with island and a dining space with patio doors to the large, level backyard. The private primary suite features a spacious ensuite bath and walk-in closet. A second bedroom and full bath are nearby, while the third bedroom is separated-ideal for guests, an office, or flex use. Super-efficient heat pump system for heating and cooling. interior finishing is the Modern Color interior Package. Sorry, no plan or selection changes (materials already ordered). RWC Builder Warranty included. Floor plan design is copyrighted and registered with the U.S. Copyright Office. Unauthorized use or modification is prohibited. Seller is the licensed listing broker.",378111.0,1400.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0
single_family,,"Beautiful farmhouse-style home conveniently located near shopping, interstate access, and Harmony Elementary. This spacious 4-bedroom, 2-bath home offers charm and functionality throughout. Enjoy two welcoming porches, a large deck, and an above-ground pool-perfect for summer entertaining. Inside, you're greeted by a mudroom area and stunning staircase. The living room flows into an open dining and kitchen area with patio doors leading to the deck and pool. Upstairs, a grand staircase leads to the spacious primary bedroom, with access to the additional bedrooms and a second full bath. With generous living space throughout, this home offers plenty of room for both everyday living and hosting guests.",339900.0,1920.0,2.0,4.0,2.0,2.0,2.0,2.0,1920.0
